coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
3695157,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:4e96955b-39e9-41a0-b8d8-1c8cbd96a782,"2023-07-16 05:07:11"
3854369,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:7b3f6150-cb44-4b0d-98bb-ec472c9a3456,"2023-07-16 05:07:11"
4138032,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:5653a5e9-e0f7-4995-bedc-a07809ee3159,"2023-07-16 05:07:11"
4335883,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:f98ff6d1-0ab8-40c8-96d9-30be0faea7f8,"2023-07-16 05:07:11"
4339939,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:f01027cd-be23-4268-ab4a-b5ff8e2c3ee9,"2023-07-16 05:07:11"
5322785,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:2e6f2490-1e45-4468-aeb7-06508ffaf152,"2023-07-16 05:07:11"
5322816,"Steve Williams","12 December 2013",,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:4a5fcbd4-d497-4d3d-9dea-f7b75a212a34,"2023-07-16 05:07:11"
5523307,"Cass Blodgett","1 July 2014",,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:fb7b71ad-db97-493f-8a14-b547b54f6f41,"2023-07-16 05:07:11"
5770687,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:b7120bef-5d08-4c50-8ab5-6fb598b57961,"2023-07-16 05:07:11"
5770754,"Steve Williams","10 July 2013",,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:4aea1726-9142-48e5-9f03-a34d8e9c9696,"2023-07-16 05:07:11"
5770830,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:5b065c29-65a8-4f31-8e39-0f985412aab8,"2023-07-16 05:07:11"
5771016,"Steve Williams","10 July 2013",,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:f118d3fa-fb2a-4c3b-bf51-f770a8b9be40,"2023-07-16 05:07:11"
5771035,"Steve Williams","10 July 2013",,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:99f23667-47db-4963-8e79-bf90b07be77c,"2023-07-16 05:07:11"
5771059,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:b9ea26d6-7bda-43e1-8d92-037f1c3c6b3e,"2023-07-16 05:07:11"
7272594,"Cass Blodgett",5/1/2015,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:613c8203-8e2d-434d-8257-f6f7124f3825,"2023-07-16 05:07:11"
8039930,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:b40514a7-537e-4610-bc58-b117a3573979,"2023-07-16 05:07:11"
8039947,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:b45a1c2c-897c-4589-a130-ab66860b3321,"2023-07-16 05:07:11"
8112748,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:025ae771-da45-40b7-aee1-4076bb13b305,"2023-07-16 05:07:11"
8190065,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:f3f1a8d3-fa5b-4103-a1b0-9519d325e745,"2023-07-16 05:07:11"
8469990,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:1a50d33c-01ed-4e5b-9695-67b708562fa9,"2023-07-16 05:07:11"
8856934,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:5d6b5ac2-dc9a-4504-a5df-0314cb2bfd3c,"2023-07-16 05:07:11"
12731569,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:6457cdf6-0e16-4add-89bf-4be2cfeb0921,"2023-07-16 05:07:11"
12731596,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:d80bdae6-45fc-4015-b63e-2c7669cdeb07,"2023-07-16 05:07:11"
12731609,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:49e2bba4-a6c0-495f-a947-e37d2c477076,"2023-07-16 05:07:11"
15774613,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:f9355b68-dfc6-4efa-8ab1-3ae6c87516bf,"2023-07-16 05:07:11"
16556401,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:e62b1f82-3bd6-435f-940c-0cd3fbc4b1a3,"2023-07-16 05:07:11"
16716650,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:81d92dfb-96f7-44af-a078-e9922ae732fd,"2023-07-16 05:07:11"
16738882,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:74894625-697a-4a21-b2de-5fa04b58ec6a,"2023-07-16 05:07:11"
21935921,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:430771b7-8012-43cb-b5bb-b40c7e17dc04,"2023-07-16 05:07:11"
21935947,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:fa2cc708-70bb-4545-b66d-1c60fc67e422,"2023-07-16 05:07:11"
25111972,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:e66b7376-6f07-4851-98ef-5fb71f14e323,"2023-07-16 05:07:11"
30670689,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:9873b2ab-4107-4cc7-9572-1f97665b73b8,"2023-07-16 05:07:11"
1864798,"NORTHERN ARIZONA UNIVERSITY",s.d.,,"Pectocarya recurvata",1,"I.M. JOHNSTON",Pectocarya,recurvata,,,,,urn:uuid:13f45a91-c2b1-4a49-bc19-becce29e1b37,"2023-07-16 05:07:11"
1868068,"RINK, GLENN",2005,,"Pectocarya recurvata",1,"I.M. JOHNSTON",Pectocarya,recurvata,,,,,urn:uuid:f79016b1-f527-4349-8884-0966c7480acf,"2023-07-16 05:07:11"
278730,unknown,s.d.,,"Pectocarya recurvata",1,Jostn.,Pectocarya,recurvata,,,,,urn:uuid:6d28cdec-f32a-4180-b860-24031f5ca655,"2023-07-16 05:07:11"
278731,unknown,s.d.,,"Pectocarya recurvata",1,Jostn.,Pectocarya,recurvata,,,,,urn:uuid:97cde342-601c-452f-b0e8-03f131ebd93d,"2023-07-16 05:07:11"
278732,unknown,s.d.,,"Pectocarya recurvata",1,Jostn.,Pectocarya,recurvata,,,,,urn:uuid:7622aece-bd48-49f1-a7bf-bd880e1ec3a5,"2023-07-16 05:07:11"
278734,unknown,s.d.,,"Pectocarya recurvata",1,Jostn.,Pectocarya,recurvata,,,,,urn:uuid:c544d06d-a491-4a71-9fa2-6fa1b4e52ddb,"2023-07-16 05:07:11"
278736,unknown,s.d.,,"Pectocarya recurvata",1,Jostn.,Pectocarya,recurvata,,,,,urn:uuid:68a0bac6-2fb6-4f62-a864-821bee825b9f,"2023-07-16 05:07:11"
278737,unknown,s.d.,,"Pectocarya recurvata",1,Jostn.,Pectocarya,recurvata,,,,,urn:uuid:b7a39e36-ed43-4993-9a38-6eb18f7bb6c6,"2023-07-16 05:07:11"
278738,"T.R. Van Devender",s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:51d7cdfe-b14c-4fce-b4a9-4029f4a3935e,"2023-07-16 05:07:11"
278741,"T.R. Van Devender",2007,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:163bdc04-b04d-4e13-aa69-0bb1e5c50610,"2023-07-16 05:07:11"
281612,"R.S. Felger",2004,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:5a59e2b6-19fe-4c93-a4dc-6270ba83b568,"2023-07-16 05:07:11"
284580,"A. Búrquez",1993,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:bb5d89a4-ed9b-4dcb-90ca-3c6e8068eb61,"2023-07-16 05:07:11"
284793,"A. Búrquez",1995,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:a5c67ceb-9f53-46da-a404-72b919e284e4,"2023-07-16 05:07:11"
285208,"R.S. Felger",1995,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:3b028785-a4a4-434e-ad64-ce67098e85a0,"2023-07-16 05:07:11"
286125,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:1934ef48-231f-41d6-b80c-8a85ee7750aa,"2023-07-16 05:07:11"
286249,"Agustín Flores M.",1998,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:7f40e3dd-67ff-4cbf-bebc-127f85332943,"2023-07-16 05:07:11"
287137,"Agustín Flores M.",1998,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:e2004122-ea40-49b3-873a-a9b8cf443720,"2023-07-16 05:07:11"
287256,"R.S. Felger",1991,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:f0002d2c-e1df-4a24-a4a4-7368636b2e0f,"2023-07-16 05:07:11"
288005,"A. Búrquez",1992,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:832a8cde-a5aa-44e6-b343-296520c9313a,"2023-07-16 05:07:11"
4913603,"T.R. Van Devender",2010,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:b43020d8-3205-41c9-8c30-37edb1f43783,"2023-07-16 05:07:11"
4913604,"J.J. Sánchez E.",2011,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:137da386-08b7-47b6-bc54-2c2fca42daf5,"2023-07-16 05:07:11"
4913605,"T.R. Van Devender",s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:4c551db0-1c91-444f-8605-a9dbaeab14ac,"2023-07-16 05:07:11"
4916059,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:90af6684-ac19-46cb-af83-9c7568e62c5e,"2023-07-16 05:07:11"
4916060,"T.R. Van Devender",2005,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:b28b9c09-28b1-4d8c-8dae-a15b15b5bb81,"2023-07-16 05:07:11"
4916643,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:62139ed4-5d55-4ad0-bce8-b4459f53bc13,"2023-07-16 05:07:11"
29858072,"Benjamin T. Wilder",s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:f104f1f6-72d2-4874-9226-2d52b6985ce9,"2023-07-16 05:07:11"
29859156,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:c8e38805-2270-4e58-a80c-7d97f155b489,"2023-07-16 05:07:11"
29859426,"T.R. Van Devender",2012,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:88cf7911-3837-4b3b-8b13-2eac2bcb69ca,"2023-07-16 05:07:11"
29860720,"Don Ducote A.S.D.M.",s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:a51ccc45-96d4-4e1a-b349-8acfe95a1a03,"2023-07-16 05:07:11"
29860877,"John F. Wiens",s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:5da956c6-1901-4d68-aad3-f0c861c472a2,"2023-07-16 05:07:11"
33556785,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",,,,,,,urn:uuid:3dcd1f02-cb75-4cc2-93d3-7dc96668a056,"2025-01-31 09:47:13"
296488,"N.R. Zabriskie",1973,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:2cb2258d-6191-456d-8c36-dfdb8b401d13,"2023-07-16 05:07:11"
296489,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:35b87ef5-a813-46c6-82f3-b23e3d560022,"2025-01-03 08:55:35"
296489,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:31c46207-a58b-46b5-b2dc-b22c1d296f4b,"2024-06-03 09:27:35"
296489,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:b9c947f1-2fa9-465d-b34e-8cc7646d75e7,"2023-07-16 05:07:11"
296490,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:04e733d3-23bd-43fe-abe4-469c3021c9e7,"2025-01-03 08:55:35"
296490,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:3a13b3a3-5682-4866-8cef-329379133b5b,"2024-06-03 09:27:35"
296490,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:24751e69-64fc-4df3-8fb6-cb32074e237c,"2023-07-16 05:07:11"
312716,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:aa08b315-9b9f-4046-ad5d-9186fb21050f,"2025-01-03 08:55:35"
312716,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:8bc8b97e-d11c-4727-96ce-d5d5561cdd1f,"2024-06-03 09:27:35"
312716,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:a63f9580-8bce-4676-ab97-dc928c212c65,"2023-07-16 05:07:11"
312717,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:ffc739e2-1991-4a6f-9719-b1232fc91bfc,"2025-01-03 08:55:35"
312717,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:b149477a-5cfe-461b-ae10-75565664db42,"2024-06-03 09:27:35"
312717,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:cbd962d0-65c6-4e9d-91d7-fbecb11122ee,"2023-07-16 05:07:11"
312718,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:2345ae65-3d75-437c-8bed-22b3a553006a,"2025-01-03 08:55:35"
312718,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:d390fe15-c14a-40b2-9a25-bd3fae886816,"2024-06-03 09:27:35"
312718,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:c403fa54-72e7-4ad5-983a-69a8c54e5608,"2023-07-16 05:07:11"
312719,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:8bed7079-8d9a-450a-a085-0a43e7cb5570,"2025-01-03 08:55:35"
312719,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:8881bab4-8d3b-44b8-b9ed-7d23060ef94b,"2024-06-03 09:27:35"
312719,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:12876d58-860d-4a41-9425-8bb832172369,"2023-07-16 05:07:11"
312720,"A.C. Sanders",,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:17629834-b5dc-406c-8fc6-fe662eafbce6,"2025-01-03 08:55:35"
312720,"A.C. Sanders",s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:4f40ca6d-ece6-40ad-b181-410a2deb432f,"2023-07-16 05:07:11"
312721,"A.C. Sanders",1986,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:80cd0b7d-7c40-419f-869e-edbf81189a56,"2023-07-16 05:07:11"
312722,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:c9aebdb3-03c3-4c3b-9761-c10c2ff12896,"2025-01-03 08:55:35"
312722,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:e5e82bef-c263-4c21-9f6e-6c018f5d6d8c,"2024-06-03 09:27:35"
312722,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:bd7b84ef-f79d-4e28-9568-c87ab096591f,"2023-07-16 05:07:11"
312723,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:6cae85d7-99ac-41c5-978a-2143870e452d,"2025-01-03 08:55:35"
312723,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:8d8fbeda-18c1-4dc5-bd4e-b2b6b19035c2,"2024-06-03 09:27:35"
312723,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:95196e76-0f53-4d16-b71b-686822107a00,"2023-07-16 05:07:11"
312724,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:13106d16-c526-46e6-8718-8864821aa26c,"2025-01-03 08:55:35"
312724,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:c741e763-10dd-4737-9382-7cd7d9b094f3,"2024-06-03 09:27:35"
312724,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:e9e8a745-ca05-4c1b-955c-f4f753173c55,"2023-07-16 05:07:11"
312725,"A.C. Sanders",1986,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:cd357b06-8750-4e62-989a-d165bc8de03f,"2023-07-16 05:07:11"
312726,"Ivan M. Johnston",,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:512730f8-b91b-4cba-a8a9-a3ef834d2461,"2025-01-03 08:55:35"
312726,"Ivan M. Johnston",s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:cc302af9-f898-47c5-84c2-b62e72acf15b,"2023-07-16 05:07:11"
312727,"A.C. Sanders",1992,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:c0d29dc6-c64f-4ca3-b070-36557959fc55,"2023-07-16 05:07:11"
312728,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:39d286a9-ebb5-4b9c-a5f7-8b1b54e23afe,"2025-01-03 08:55:35"
312728,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:e6a75061-d5b5-4546-977b-9bac4f01b83d,"2024-06-03 09:27:35"
312728,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:166bd81c-c1e1-49e7-8129-ffe5c37af347,"2023-07-16 05:07:11"
312729,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:5caf2a18-c843-4b55-83a1-164117e2e0e7,"2025-01-03 08:55:35"
312729,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:f82af77d-6af7-495a-bf9b-485ce41c6b55,"2024-06-03 09:27:35"
312729,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:929d8f5c-474d-4594-bcc0-86693042341e,"2023-07-16 05:07:11"
312730,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:4366ba2f-2e4e-4e67-a9ea-0e403be77657,"2025-01-03 08:55:35"
312730,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:d8b6d9a4-1564-48eb-afc4-8b063d2bdbab,"2024-06-03 09:27:35"
312730,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:4f61ccec-d6cf-46a1-b6fe-8fdbc2aace84,"2023-07-16 05:07:11"
312731,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:bd00f296-e28f-4ba7-9753-157d613bead6,"2025-01-03 08:55:35"
312731,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:a40153eb-cb4c-4dfd-b563-b4bf7d975232,"2024-06-03 09:27:35"
312731,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:c512cfc0-6a1d-44df-8e72-a2bc4f567984,"2023-07-16 05:07:11"
312732,"A.C. Sanders",2005,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:e6cf1eba-ffc9-4cc0-9750-cbd07151de0a,"2023-07-16 05:07:11"
312733,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:5790f3f0-913c-4d0f-bbb5-d863e52697bf,"2025-01-03 08:55:35"
312733,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:1da91de3-360b-46e7-95fc-cf3277be3142,"2024-06-03 09:27:35"
312733,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:4e89e983-26f4-4b28-8fb1-99df1e16a3bf,"2023-07-16 05:07:11"
312734,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:274c9ecf-e085-443f-a53d-3efd1342c385,"2025-01-03 08:55:35"
312734,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:32c8b552-a92c-4d22-bae4-8c71bf18d1b1,"2024-06-03 09:27:35"
312734,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:1dd33d81-1c99-4381-b88b-5fa4f8dc5b85,"2023-07-16 05:07:11"
312735,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:207ebb2e-30b1-49d7-aeca-5d2442c7e643,"2025-01-03 08:55:35"
312735,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:da429238-f791-4c84-9aa0-7064a7844a36,"2024-06-03 09:27:35"
312735,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:11747179-cf80-4845-a37c-5649498230ad,"2023-07-16 05:07:11"
312736,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:680384f9-67cf-4dc1-a97a-1d632c2da72a,"2025-01-03 08:55:35"
312736,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:24ac7582-9a0c-4f34-9cea-c68ad411c00b,"2024-06-03 09:27:35"
312736,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:66de079d-50db-403f-aef9-f74501d42c06,"2023-07-16 05:07:11"
321379,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:3ef8ce5b-cb5a-4977-bb3a-c97c426e98e2,"2025-01-03 08:55:35"
321379,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:9a6a4e73-ff81-4d50-adf8-04f2948c2eff,"2024-06-03 09:27:35"
321379,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:4d71f5e2-ec65-49ec-9e7e-936d6220e57a,"2023-07-16 05:07:11"
324806,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:bc7e6d79-a5ad-4245-9b30-087483203928,"2025-01-03 08:55:35"
324806,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:2ab47597-97e1-47b1-895a-b3c8c5a616eb,"2024-06-03 09:27:35"
324806,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:66ab52cd-9d5e-4c68-8f96-73c5cc6d6a86,"2023-07-16 05:07:11"
328156,"Mitch Provance & A.C. Sanders",2000,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:b13af208-d4b1-4a35-8245-12c1be0bd8eb,"2023-07-16 05:07:11"
328189,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:9482612e-e6f3-4d67-98e5-def96171cde2,"2025-01-03 08:55:35"
328189,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:63c0e0e6-dc16-4e18-981b-8ec5baf415c6,"2024-06-03 09:27:35"
328189,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:89893403-e168-4d7e-baf4-c4a61c6225e0,"2023-07-16 05:07:11"
328190,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:d59590a7-ba6b-4665-b8ad-c6114216075b,"2025-01-03 08:55:35"
328190,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:3fa492c7-5a61-431b-866b-41b14f9683cf,"2024-06-03 09:27:35"
328190,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:1fd08208-6775-427b-8051-61509804e427,"2023-07-16 05:07:11"
328191,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:16828047-41a4-44b7-97c4-5cf39da22e66,"2025-01-03 08:55:35"
328191,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:36136153-3992-4ffd-935e-7a4edcf15908,"2024-06-03 09:27:35"
328191,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:a7dd5427-b2b3-4ceb-8659-f5ef0d8b3e8d,"2023-07-16 05:07:11"
328192,,,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:5d7a8a47-73ce-450d-b169-596309d584d2,"2025-01-03 08:55:35"
328192,,s.d.,,"Pectocarya recurvata",1,Jtn.,,,,,,,urn:uuid:7af2e252-f3d2-4814-85aa-833cde8db217,"2024-06-03 09:27:35"
328192,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:8fe29da0-3a97-4def-8013-0e8039d33589,"2023-07-16 05:07:11"
